,question,image_file,agentType,minmax_axis_normalized_error
2361,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetdecade_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.15666666666666668
2362,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.10666666666666666
2363,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.019444444444444445
2364,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.003333333333333336
2365,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.777037037037037
2367,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.36666666666666664
2368,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.7733333333333333
2369,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,Human/Math-2-1,0.14722222222222223
2370,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,Human/Math-3,0.03749999999999999
2371,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.165
2373,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.24833333333333335
2374,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetnone_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.9025000000000001
2375,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.15666666666666668
2376,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.7503333333333334
2379,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.05583333333333334
2380,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",accidents_x1occRole_facetnone_reorderlarge_to_small_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.5170833333333333
2381,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetnone_reorderalph_colorgrey20.png,Human/Math-2-1,0.3914166666666667
2382,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetnone_reorderalph_colorgrey20.png,Human/Math-3,0.12250000000000001
2383,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.4305555555555556
2385,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.04708333333333334
2387,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.32433333333333336
2388,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.1454
2389,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.3027777777777778
2390,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.9550000000000001
2391,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.185
2393,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderalph_colorgrey20.png,GPT-4V,0.0625
2394,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderalph_colorgrey20.png,Human/Math-2-1,0.03125
2395,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderalph_colorgrey20.png,Human/Math-3,0.042833333333333334
2397,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.594375
2398,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.0975
2399,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.875
2400,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.03
2401,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.09208333333333334
2402,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.1375
2405,"Within people who report being very happy, how much higher are education levels between the region with the highest education level compared to the region with the lowest education level? ",happiness_x1happy_facetregion_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.05
